label n m comparisons time compsConst timeConst
ran 95000 990 27 0 1.63284 0
beg 95000 990 25 0 1.51189 0
mid 95000 990 29 0 1.75379 0
end 95000 990 27 0 1.63284 0
not 95000 990 34 0 2.05616 0
inA 95000 990 33 0 1.99569 0
ran 95000 991 32 1000 1.93521 60.4754
beg 95000 991 31 0 1.87474 0
mid 95000 991 33 1000 1.99569 60.4754
end 95000 991 33 0 1.99569 0
not 95000 991 34 0 2.05616 0
inA 95000 991 21 1000 1.26998 60.4754
ran 95000 992 32 1000 1.93521 60.4754
beg 95000 992 29 0 1.75379 0
mid 95000 992 29 0 1.75379 0
end 95000 992 31 0 1.87474 0
not 95000 992 34 0 2.05616 0
inA 95000 992 33 0 1.99569 0
ran 95000 993 33 1000 1.99569 60.4754
beg 95000 993 27 1000 1.63284 60.4754
mid 95000 993 33 0 1.99569 0
end 95000 993 31 0 1.87474 0
not 95000 993 34 1000 2.05616 60.4754
inA 95000 993 31 1000 1.87474 60.4754
ran 95000 994 31 1000 1.87474 60.4754
beg 95000 994 33 0 1.99569 0
mid 95000 994 31 0 1.87474 0
end 95000 994 31 0 1.87474 0
not 95000 994 34 0 2.05616 0
inA 95000 994 27 0 1.63284 0
ran 95000 995 34 1000 2.05616 60.4754
beg 95000 995 33 1000 1.99569 60.4754
mid 95000 995 31 1000 1.87474 60.4754
end 95000 995 33 0 1.99569 0
not 95000 995 32 0 1.93521 0
inA 95000 995 25 0 1.51189 0
ran 95000 996 32 0 1.93521 0
beg 95000 996 31 0 1.87474 0
mid 95000 996 31 1000 1.87474 60.4754
end 95000 996 29 0 1.75379 0
not 95000 996 32 1000 1.93521 60.4754
inA 95000 996 27 1000 1.63284 60.4754
ran 95000 997 27 1000 1.63284 60.4754
beg 95000 997 31 0 1.87474 0
mid 95000 997 29 0 1.75379 0
end 95000 997 29 0 1.75379 0
not 95000 997 32 1000 1.93521 60.4754
inA 95000 997 29 1000 1.75379 60.4754
ran 95000 998 32 0 1.93521 0
beg 95000 998 31 0 1.87474 0
mid 95000 998 27 0 1.63284 0
end 95000 998 27 1000 1.63284 60.4754
not 95000 998 32 1000 1.93521 60.4754
inA 95000 998 29 0 1.75379 0
ran 95000 999 34 0 2.05616 0
beg 95000 999 29 1000 1.75379 60.4754
mid 95000 999 25 0 1.51189 0
end 95000 999 31 0 1.87474 0
not 95000 999 34 0 2.05616 0
inA 95000 999 31 1000 1.87474 60.4754
ran 96000 0 34 0 2.05429 0
beg 96000 0 25 0 1.51051 0
mid 96000 0 23 0 1.38967 0
end 96000 0 29 0 1.75219 0
not 96000 0 32 0 1.93345 0
inA 96000 0 33 0 1.99387 0
ran 96000 1 34 1000 2.05429 60.4202
beg 96000 1 31 0 1.87303 0
mid 96000 1 27 0 1.63135 0
end 96000 1 31 1000 1.87303 60.4202
not 96000 1 32 0 1.93345 0
inA 96000 1 29 0 1.75219 0
ran 96000 2 33 0 1.99387 0
beg 96000 2 27 0 1.63135 0
mid 96000 2 33 0 1.99387 0
end 96000 2 29 0 1.75219 0
not 96000 2 32 1000 1.93345 60.4202
inA 96000 2 29 0 1.75219 0
ran 96000 3 31 0 1.87303 0
beg 96000 3 33 0 1.99387 0
mid 96000 3 31 1000 1.87303 60.4202
end 96000 3 33 0 1.99387 0
not 96000 3 32 0 1.93345 0
inA 96000 3 31 1000 1.87303 60.4202
ran 96000 4 33 1000 1.99387 60.4202
beg 96000 4 21 1000 1.26882 60.4202
mid 96000 4 33 1000 1.99387 60.4202
end 96000 4 31 1000 1.87303 60.4202
not 96000 4 34 0 2.05429 0
inA 96000 4 21 0 1.26882 0
ran 96000 5 34 1000 2.05429 60.4202
beg 96000 5 29 1000 1.75219 60.4202
mid 96000 5 21 1000 1.26882 60.4202
end 96000 5 25 1000 1.51051 60.4202
not 96000 5 34 0 2.05429 0
inA 96000 5 29 0 1.75219 0
ran 96000 6 34 1000 2.05429 60.4202
beg 96000 6 29 0 1.75219 0
mid 96000 6 27 0 1.63135 0
end 96000 6 31 1000 1.87303 60.4202
not 96000 6 32 1000 1.93345 60.4202
inA 96000 6 27 0 1.63135 0
ran 96000 7 32 0 1.93345 0
beg 96000 7 31 1000 1.87303 60.4202
mid 96000 7 31 0 1.87303 0
end 96000 7 27 0 1.63135 0
not 96000 7 34 0 2.05429 0
inA 96000 7 29 0 1.75219 0
ran 96000 8 34 1000 2.05429 60.4202
beg 96000 8 23 1000 1.38967 60.4202
mid 96000 8 31 0 1.87303 0
end 96000 8 31 0 1.87303 0
not 96000 8 32 0 1.93345 0
inA 96000 8 29 1000 1.75219 60.4202
ran 96000 9 34 1000 2.05429 60.4202
beg 96000 9 31 1000 1.87303 60.4202
mid 96000 9 27 1000 1.63135 60.4202
end 96000 9 27 0 1.63135 0
not 96000 9 34 0 2.05429 0
inA 96000 9 25 1000 1.51051 60.4202
ran 96000 10 33 1000 1.99387 60.4202
beg 96000 10 31 1000 1.87303 60.4202
mid 96000 10 31 1000 1.87303 60.4202
end 96000 10 31 0 1.87303 0
not 96000 10 34 0 2.05429 0
inA 96000 10 31 1000 1.87303 60.4202
ran 96000 11 21 0 1.26882 0
beg 96000 11 31 0 1.87303 0
mid 96000 11 33 0 1.99387 0
end 96000 11 29 1000 1.75219 60.4202
not 96000 11 34 1000 2.05429 60.4202
inA 96000 11 29 1000 1.75219 60.4202
ran 96000 12 32 1000 1.93345 60.4202
beg 96000 12 33 0 1.99387 0
mid 96000 12 29 0 1.75219 0
end 96000 12 29 1000 1.75219 60.4202
not 96000 12 34 1000 2.05429 60.4202
inA 96000 12 31 0 1.87303 0
ran 96000 13 34 1000 2.05429 60.4202
beg 96000 13 27 0 1.63135 0
mid 96000 13 31 0 1.87303 0
end 96000 13 25 1000 1.51051 60.4202
not 96000 13 32 0 1.93345 0
inA 96000 13 29 1000 1.75219 60.4202
ran 96000 14 31 0 1.87303 0
beg 96000 14 31 1000 1.87303 60.4202
mid 96000 14 29 1000 1.75219 60.4202
end 96000 14 33 0 1.99387 0
not 96000 14 34 0 2.05429 0
inA 96000 14 33 0 1.99387 0
ran 96000 15 34 0 2.05429 0
beg 96000 15 29 1000 1.75219 60.4202
mid 96000 15 29 1000 1.75219 60.4202
end 96000 15 29 0 1.75219 0
not 96000 15 34 0 2.05429 0
inA 96000 15 33 0 1.99387 0
ran 96000 16 29 0 1.75219 0
beg 96000 16 33 0 1.99387 0
mid 96000 16 19 1000 1.14798 60.4202
end 96000 16 33 0 1.99387 0
not 96000 16 34 0 2.05429 0
inA 96000 16 29 0 1.75219 0
ran 96000 17 29 1000 1.75219 60.4202
beg 96000 17 29 1000 1.75219 60.4202
mid 96000 17 29 0 1.75219 0
end 96000 17 31 0 1.87303 0
not 96000 17 34 1000 2.05429 60.4202
inA 96000 17 29 1000 1.75219 60.4202
ran 96000 18 31 0 1.87303 0
beg 96000 18 33 0 1.99387 0
mid 96000 18 33 0 1.99387 0
end 96000 18 29 0 1.75219 0
not 96000 18 34 0 2.05429 0
inA 96000 18 33 0 1.99387 0
ran 96000 19 32 0 1.93345 0
beg 96000 19 27 1000 1.63135 60.4202
mid 96000 19 21 0 1.26882 0
end 96000 19 33 1000 1.99387 60.4202
not 96000 19 32 1000 1.93345 60.4202
inA 96000 19 33 0 1.99387 0
ran 96000 20 32 0 1.93345 0
beg 96000 20 27 1000 1.63135 60.4202
mid 96000 20 31 0 1.87303 0
end 96000 20 27 1000 1.63135 60.4202
not 96000 20 34 1000 2.05429 60.4202
inA 96000 20 33 0 1.99387 0
ran 96000 21 34 1000 2.05429 60.4202
beg 96000 21 31 0 1.87303 0
mid 96000 21 33 1000 1.99387 60.4202
end 96000 21 31 0 1.87303 0
not 96000 21 34 0 2.05429 0
inA 96000 21 33 0 1.99387 0
ran 96000 22 34 0 2.05429 0
beg 96000 22 31 0 1.87303 0
mid 96000 22 29 0 1.75219 0
end 96000 22 29 0 1.75219 0
not 96000 22 34 0 2.05429 0
inA 96000 22 29 0 1.75219 0
ran 96000 23 25 0 1.51051 0
beg 96000 23 33 0 1.99387 0
mid 96000 23 27 0 1.63135 0
end 96000 23 27 1000 1.63135 60.4202
not 96000 23 34 0 2.05429 0
inA 96000 23 31 0 1.87303 0
ran 96000 24 19 0 1.14798 0
beg 96000 24 31 1000 1.87303 60.4202
mid 96000 24 33 0 1.99387 0
end 96000 24 27 0 1.63135 0
not 96000 24 32 0 1.93345 0
inA 96000 24 33 0 1.99387 0
ran 96000 25 32 1000 1.93345 60.4202
beg 96000 25 31 0 1.87303 0
mid 96000 25 27 0 1.63135 0
end 96000 25 27 0 1.63135 0
not 96000 25 34 1000 2.05429 60.4202
inA 96000 25 25 0 1.51051 0
ran 96000 26 32 0 1.93345 0
beg 96000 26 33 0 1.99387 0
mid 96000 26 27 1000 1.63135 60.4202
end 96000 26 31 1000 1.87303 60.4202
not 96000 26 32 0 1.93345 0
inA 96000 26 31 0 1.87303 0
ran 96000 27 25 0 1.51051 0
beg 96000 27 29 0 1.75219 0
mid 96000 27 33 1000 1.99387 60.4202
end 96000 27 31 0 1.87303 0
not 96000 27 34 0 2.05429 0
inA 96000 27 23 0 1.38967 0
ran 96000 28 34 1000 2.05429 60.4202
beg 96000 28 33 0 1.99387 0
mid 96000 28 29 0 1.75219 0
end 96000 28 31 1000 1.87303 60.4202
not 96000 28 32 1000 1.93345 60.4202
inA 96000 28 31 0 1.87303 0
ran 96000 29 32 1000 1.93345 60.4202
beg 96000 29 33 0 1.99387 0
mid 96000 29 29 1000 1.75219 60.4202
end 96000 29 29 0 1.75219 0
not 96000 29 34 0 2.05429 0
inA 96000 29 33 0 1.99387 0
ran 96000 30 34 1000 2.05429 60.4202
beg 96000 30 27 0 1.63135 0
mid 96000 30 29 0 1.75219 0
end 96000 30 31 0 1.87303 0
not 96000 30 34 1000 2.05429 60.4202
inA 96000 30 31 0 1.87303 0
ran 96000 31 32 0 1.93345 0
beg 96000 31 29 0 1.75219 0
mid 96000 31 33 1000 1.99387 60.4202
end 96000 31 31 0 1.87303 0
not 96000 31 34 1000 2.05429 60.4202
inA 96000 31 31 0 1.87303 0
ran 96000 32 33 1000 1.99387 60.4202
beg 96000 32 29 0 1.75219 0
mid 96000 32 31 0 1.87303 0
end 96000 32 29 1000 1.75219 60.4202
not 96000 32 34 0 2.05429 0
inA 96000 32 31 0 1.87303 0
ran 96000 33 27 1000 1.63135 60.4202
beg 96000 33 25 0 1.51051 0
mid 96000 33 31 0 1.87303 0
end 96000 33 31 1000 1.87303 60.4202
not 96000 33 32 0 1.93345 0
inA 96000 33 31 1000 1.87303 60.4202
ran 96000 34 34 1000 2.05429 60.4202
beg 96000 34 23 0 1.38967 0
mid 96000 34 25 0 1.51051 0
end 96000 34 29 0 1.75219 0
not 96000 34 32 0 1.93345 0
inA 96000 34 29 0 1.75219 0
ran 96000 35 25 1000 1.51051 60.4202
beg 96000 35 33 0 1.99387 0
mid 96000 35 31 1000 1.87303 60.4202
end 96000 35 33 0 1.99387 0
not 96000 35 34 1000 2.05429 60.4202
inA 96000 35 33 0 1.99387 0
ran 96000 36 32 1000 1.93345 60.4202
beg 96000 36 31 0 1.87303 0
mid 96000 36 27 0 1.63135 0
end 96000 36 31 0 1.87303 0
not 96000 36 34 0 2.05429 0
inA 96000 36 29 1000 1.75219 60.4202
ran 96000 37 31 0 1.87303 0
beg 96000 37 29 0 1.75219 0
mid 96000 37 27 1000 1.63135 60.4202
end 96000 37 27 0 1.63135 0
not 96000 37 32 0 1.93345 0
inA 96000 37 29 0 1.75219 0
ran 96000 38 29 0 1.75219 0
beg 96000 38 31 0 1.87303 0
mid 96000 38 31 0 1.87303 0
end 96000 38 33 1000 1.99387 60.4202
not 96000 38 34 0 2.05429 0
inA 96000 38 31 0 1.87303 0
ran 96000 39 34 1000 2.05429 60.4202
beg 96000 39 31 1000 1.87303 60.4202
mid 96000 39 31 1000 1.87303 60.4202
end 96000 39 23 0 1.38967 0
not 96000 39 34 1000 2.05429 60.4202
inA 96000 39 29 0 1.75219 0
ran 96000 40 32 1000 1.93345 60.4202
beg 96000 40 27 1000 1.63135 60.4202
mid 96000 40 31 1000 1.87303 60.4202
end 96000 40 31 0 1.87303 0
not 96000 40 34 0 2.05429 0
inA 96000 40 33 1000 1.99387 60.4202
ran 96000 41 32 1000 1.93345 60.4202
beg 96000 41 21 1000 1.26882 60.4202
mid 96000 41 29 0 1.75219 0
end 96000 41 33 0 1.99387 0
not 96000 41 34 0 2.05429 0
inA 96000 41 27 0 1.63135 0
ran 96000 42 31 1000 1.87303 60.4202
beg 96000 42 33 0 1.99387 0
mid 96000 42 31 0 1.87303 0
end 96000 42 33 1000 1.99387 60.4202
not 96000 42 34 0 2.05429 0
inA 96000 42 33 1000 1.99387 60.4202
ran 96000 43 34 1000 2.05429 60.4202
beg 96000 43 25 0 1.51051 0
mid 96000 43 25 0 1.51051 0
end 96000 43 31 0 1.87303 0
not 96000 43 34 0 2.05429 0
inA 96000 43 29 0 1.75219 0
ran 96000 44 34 0 2.05429 0
beg 96000 44 27 1000 1.63135 60.4202
mid 96000 44 29 0 1.75219 0
end 96000 44 29 0 1.75219 0
not 96000 44 32 0 1.93345 0
inA 96000 44 27 0 1.63135 0
ran 96000 45 32 0 1.93345 0
beg 96000 45 29 0 1.75219 0
mid 96000 45 31 0 1.87303 0
end 96000 45 29 0 1.75219 0
not 96000 45 34 0 2.05429 0
inA 96000 45 33 0 1.99387 0
ran 96000 46 34 1000 2.05429 60.4202
beg 96000 46 31 0 1.87303 0
mid 96000 46 31 0 1.87303 0
end 96000 46 27 0 1.63135 0
not 96000 46 32 0 1.93345 0
inA 96000 46 29 0 1.75219 0
ran 96000 47 31 1000 1.87303 60.4202
beg 96000 47 31 0 1.87303 0
mid 96000 47 29 0 1.75219 0
end 96000 47 33 0 1.99387 0
not 96000 47 34 0 2.05429 0
inA 96000 47 27 1000 1.63135 60.4202
ran 96000 48 33 1000 1.99387 60.4202
beg 96000 48 23 1000 1.38967 60.4202
mid 96000 48 33 0 1.99387 0
end 96000 48 29 0 1.75219 0
not 96000 48 34 0 2.05429 0
inA 96000 48 29 0 1.75219 0
ran 96000 49 31 0 1.87303 0
beg 96000 49 31 0 1.87303 0
mid 96000 49 21 0 1.26882 0
end 96000 49 31 0 1.87303 0
not 96000 49 34 0 2.05429 0
inA 96000 49 31 0 1.87303 0
ran 96000 50 21 0 1.26882 0
beg 96000 50 29 1000 1.75219 60.4202
mid 96000 50 31 0 1.87303 0
end 96000 50 27 1000 1.63135 60.4202
not 96000 50 34 0 2.05429 0
inA 96000 50 29 0 1.75219 0
ran 96000 51 32 1000 1.93345 60.4202
beg 96000 51 19 0 1.14798 0
mid 96000 51 31 0 1.87303 0
end 96000 51 29 1000 1.75219 60.4202
not 96000 51 34 0 2.05429 0
inA 96000 51 27 0 1.63135 0
ran 96000 52 32 0 1.93345 0
beg 96000 52 25 0 1.51051 0
mid 96000 52 31 1000 1.87303 60.4202
end 96000 52 31 0 1.87303 0
not 96000 52 34 0 2.05429 0
inA 96000 52 29 0 1.75219 0
ran 96000 53 29 0 1.75219 0
beg 96000 53 29 0 1.75219 0
mid 96000 53 29 1000 1.75219 60.4202
end 96000 53 29 0 1.75219 0
not 96000 53 34 0 2.05429 0
inA 96000 53 27 0 1.63135 0
ran 96000 54 34 1000 2.05429 60.4202
beg 96000 54 31 1000 1.87303 60.4202
mid 96000 54 29 0 1.75219 0
end 96000 54 29 0 1.75219 0
not 96000 54 32 0 1.93345 0
inA 96000 54 31 1000 1.87303 60.4202
ran 96000 55 32 0 1.93345 0
beg 96000 55 29 1000 1.75219 60.4202
mid 96000 55 29 0 1.75219 0
end 96000 55 27 0 1.63135 0
not 96000 55 34 0 2.05429 0
inA 96000 55 33 0 1.99387 0
ran 96000 56 32 1000 1.93345 60.4202
beg 96000 56 29 0 1.75219 0
mid 96000 56 29 0 1.75219 0
end 96000 56 31 0 1.87303 0
not 96000 56 34 1000 2.05429 60.4202
inA 96000 56 31 0 1.87303 0
ran 96000 57 31 0 1.87303 0
beg 96000 57 31 0 1.87303 0
mid 96000 57 31 0 1.87303 0
end 96000 57 29 0 1.75219 0
not 96000 57 32 1000 1.93345 60.4202
inA 96000 57 27 1000 1.63135 60.4202
ran 96000 58 34 0 2.05429 0
beg 96000 58 27 0 1.63135 0
mid 96000 58 29 0 1.75219 0
end 96000 58 27 0 1.63135 0
not 96000 58 34 0 2.05429 0
inA 96000 58 31 0 1.87303 0
ran 96000 59 27 1000 1.63135 60.4202
beg 96000 59 25 0 1.51051 0
mid 96000 59 33 1000 1.99387 60.4202
end 96000 59 29 0 1.75219 0
not 96000 59 34 0 2.05429 0
inA 96000 59 29 0 1.75219 0
ran 96000 60 34 1000 2.05429 60.4202
beg 96000 60 31 0 1.87303 0
mid 96000 60 21 0 1.26882 0
end 96000 60 29 0 1.75219 0
not 96000 60 34 1000 2.05429 60.4202
inA 96000 60 33 0 1.99387 0
ran 96000 61 32 1000 1.93345 60.4202
beg 96000 61 21 0 1.26882 0
mid 96000 61 25 0 1.51051 0
end 96000 61 23 0 1.38967 0
not 96000 61 32 0 1.93345 0
inA 96000 61 31 0 1.87303 0
ran 96000 62 34 0 2.05429 0
beg 96000 62 27 0 1.63135 0
mid 96000 62 23 0 1.38967 0
end 96000 62 31 1000 1.87303 60.4202
not 96000 62 34 1000 2.05429 60.4202
inA 96000 62 25 0 1.51051 0
ran 96000 63 34 0 2.05429 0
beg 96000 63 29 0 1.75219 0
mid 96000 63 27 0 1.63135 0
end 96000 63 27 0 1.63135 0
not 96000 63 34 0 2.05429 0
inA 96000 63 31 0 1.87303 0
ran 96000 64 29 1000 1.75219 60.4202
beg 96000 64 31 1000 1.87303 60.4202
mid 96000 64 27 0 1.63135 0
end 96000 64 31 0 1.87303 0
not 96000 64 32 0 1.93345 0
inA 96000 64 31 1000 1.87303 60.4202
ran 96000 65 34 0 2.05429 0
beg 96000 65 33 0 1.99387 0
mid 96000 65 21 0 1.26882 0
end 96000 65 31 0 1.87303 0
not 96000 65 34 0 2.05429 0
inA 96000 65 31 0 1.87303 0
ran 96000 66 32 0 1.93345 0
beg 96000 66 27 0 1.63135 0
mid 96000 66 31 0 1.87303 0
end 96000 66 33 0 1.99387 0
not 96000 66 32 0 1.93345 0
inA 96000 66 29 0 1.75219 0
ran 96000 67 32 0 1.93345 0
beg 96000 67 33 0 1.99387 0
mid 96000 67 33 1000 1.99387 60.4202
end 96000 67 29 1000 1.75219 60.4202
not 96000 67 32 0 1.93345 0
inA 96000 67 31 0 1.87303 0
ran 96000 68 27 0 1.63135 0
beg 96000 68 29 0 1.75219 0
mid 96000 68 33 0 1.99387 0
end 96000 68 31 0 1.87303 0
not 96000 68 34 0 2.05429 0
inA 96000 68 29 0 1.75219 0
ran 96000 69 29 0 1.75219 0
beg 96000 69 31 1000 1.87303 60.4202
mid 96000 69 27 1000 1.63135 60.4202
end 96000 69 31 0 1.87303 0
not 96000 69 34 0 2.05429 0
inA 96000 69 29 0 1.75219 0
ran 96000 70 32 0 1.93345 0
beg 96000 70 33 1000 1.99387 60.4202
mid 96000 70 29 0 1.75219 0
end 96000 70 29 0 1.75219 0
not 96000 70 32 0 1.93345 0
inA 96000 70 31 0 1.87303 0
ran 96000 71 34 2000 2.05429 120.84
beg 96000 71 33 1000 1.99387 60.4202
mid 96000 71 31 0 1.87303 0
end 96000 71 25 1000 1.51051 60.4202
not 96000 71 34 1000 2.05429 60.4202
inA 96000 71 31 1000 1.87303 60.4202
ran 96000 72 33 1000 1.99387 60.4202
beg 96000 72 27 1000 1.63135 60.4202
mid 96000 72 31 0 1.87303 0
end 96000 72 21 0 1.26882 0
not 96000 72 34 0 2.05429 0
inA 96000 72 31 0 1.87303 0
ran 96000 73 25 1000 1.51051 60.4202
beg 96000 73 29 0 1.75219 0
mid 96000 73 27 0 1.63135 0
end 96000 73 27 0 1.63135 0
not 96000 73 34 0 2.05429 0
inA 96000 73 29 0 1.75219 0
ran 96000 74 32 0 1.93345 0
beg 96000 74 21 0 1.26882 0
mid 96000 74 33 0 1.99387 0
end 96000 74 27 0 1.63135 0
not 96000 74 34 0 2.05429 0
inA 96000 74 29 0 1.75219 0
ran 96000 75 34 0 2.05429 0
beg 96000 75 27 0 1.63135 0
mid 96000 75 31 0 1.87303 0
end 96000 75 23 0 1.38967 0
not 96000 75 34 0 2.05429 0
inA 96000 75 33 0 1.99387 0
ran 96000 76 32 0 1.93345 0
beg 96000 76 25 0 1.51051 0
mid 96000 76 31 1000 1.87303 60.4202
end 96000 76 33 0 1.99387 0
not 96000 76 34 1000 2.05429 60.4202
inA 96000 76 31 1000 1.87303 60.4202
ran 96000 77 32 0 1.93345 0
beg 96000 77 29 1000 1.75219 60.4202
mid 96000 77 29 0 1.75219 0
end 96000 77 31 0 1.87303 0
not 96000 77 34 0 2.05429 0
inA 96000 77 27 0 1.63135 0
ran 96000 78 31 0 1.87303 0
beg 96000 78 29 0 1.75219 0
mid 96000 78 27 0 1.63135 0
end 96000 78 33 1000 1.99387 60.4202
not 96000 78 34 0 2.05429 0
inA 96000 78 31 0 1.87303 0
ran 96000 79 33 0 1.99387 0
beg 96000 79 27 0 1.63135 0
mid 96000 79 33 0 1.99387 0
end 96000 79 31 0 1.87303 0
not 96000 79 34 1000 2.05429 60.4202
inA 96000 79 31 0 1.87303 0
ran 96000 80 31 0 1.87303 0
beg 96000 80 29 1000 1.75219 60.4202
mid 96000 80 27 1000 1.63135 60.4202
end 96000 80 29 0 1.75219 0
not 96000 80 34 0 2.05429 0
inA 96000 80 29 1000 1.75219 60.4202
ran 96000 81 34 0 2.05429 0
beg 96000 81 29 0 1.75219 0
mid 96000 81 27 0 1.63135 0
end 96000 81 31 1000 1.87303 60.4202
not 96000 81 34 0 2.05429 0
inA 96000 81 33 0 1.99387 0
ran 96000 82 34 0 2.05429 0
beg 96000 82 27 1000 1.63135 60.4202
mid 96000 82 29 0 1.75219 0
end 96000 82 31 1000 1.87303 60.4202
not 96000 82 32 0 1.93345 0
inA 96000 82 29 0 1.75219 0
ran 96000 83 34 1000 2.05429 60.4202
beg 96000 83 31 0 1.87303 0
mid 96000 83 31 1000 1.87303 60.4202
end 96000 83 33 1000 1.99387 60.4202
not 96000 83 34 0 2.05429 0
inA 96000 83 27 0 1.63135 0
ran 96000 84 29 1000 1.75219 60.4202
beg 96000 84 27 1000 1.63135 60.4202
mid 96000 84 33 1000 1.99387 60.4202
end 96000 84 29 1000 1.75219 60.4202
not 96000 84 34 0 2.05429 0
inA 96000 84 29 1000 1.75219 60.4202
ran 96000 85 32 0 1.93345 0
beg 96000 85 29 0 1.75219 0
mid 96000 85 27 1000 1.63135 60.4202
end 96000 85 29 0 1.75219 0
not 96000 85 32 0 1.93345 0
inA 96000 85 27 0 1.63135 0
ran 96000 86 34 1000 2.05429 60.4202
beg 96000 86 33 1000 1.99387 60.4202
mid 96000 86 29 1000 1.75219 60.4202
end 96000 86 31 1000 1.87303 60.4202
not 96000 86 32 0 1.93345 0
inA 96000 86 33 1000 1.99387 60.4202
ran 96000 87 34 1000 2.05429 60.4202
beg 96000 87 29 0 1.75219 0
mid 96000 87 31 0 1.87303 0
end 96000 87 27 0 1.63135 0
not 96000 87 34 1000 2.05429 60.4202
inA 96000 87 31 0 1.87303 0
ran 96000 88 34 1000 2.05429 60.4202
beg 96000 88 25 1000 1.51051 60.4202
mid 96000 88 31 0 1.87303 0
end 96000 88 27 0 1.63135 0
not 96000 88 34 0 2.05429 0
inA 96000 88 31 0 1.87303 0
ran 96000 89 32 0 1.93345 0
beg 96000 89 29 0 1.75219 0
mid 96000 89 29 0 1.75219 0
end 96000 89 31 0 1.87303 0
not 96000 89 32 0 1.93345 0
inA 96000 89 33 0 1.99387 0
ran 96000 90 29 0 1.75219 0
beg 96000 90 33 1000 1.99387 60.4202
mid 96000 90 31 1000 1.87303 60.4202
end 96000 90 29 0 1.75219 0
not 96000 90 34 0 2.05429 0
inA 96000 90 31 0 1.87303 0
ran 96000 91 33 0 1.99387 0
beg 96000 91 25 1000 1.51051 60.4202
mid 96000 91 31 0 1.87303 0
end 96000 91 29 1000 1.75219 60.4202
not 96000 91 32 1000 1.93345 60.4202
inA 96000 91 31 0 1.87303 0
ran 96000 92 31 0 1.87303 0
beg 96000 92 29 0 1.75219 0
mid 96000 92 33 0 1.99387 0
end 96000 92 33 1000 1.99387 60.4202
not 96000 92 34 0 2.05429 0
inA 96000 92 25 0 1.51051 0
ran 96000 93 31 1000 1.87303 60.4202
beg 96000 93 31 1000 1.87303 60.4202
mid 96000 93 33 1000 1.99387 60.4202
end 96000 93 29 1000 1.75219 60.4202
not 96000 93 34 0 2.05429 0
inA 96000 93 31 1000 1.87303 60.4202
ran 96000 94 34 1000 2.05429 60.4202
beg 96000 94 25 1000 1.51051 60.4202
mid 96000 94 31 1000 1.87303 60.4202
end 96000 94 31 0 1.87303 0
not 96000 94 34 0 2.05429 0
inA 96000 94 33 0 1.99387 0
ran 96000 95 34 0 2.05429 0
beg 96000 95 27 0 1.63135 0
mid 96000 95 27 0 1.63135 0
end 96000 95 29 0 1.75219 0
not 96000 95 34 0 2.05429 0
inA 96000 95 23 0 1.38967 0
ran 96000 96 34 1000 2.05429 60.4202
beg 96000 96 23 0 1.38967 0
mid 96000 96 31 0 1.87303 0
end 96000 96 29 1000 1.75219 60.4202
not 96000 96 32 0 1.93345 0
inA 96000 96 31 0 1.87303 0
ran 96000 97 32 1000 1.93345 60.4202
beg 96000 97 25 0 1.51051 0
mid 96000 97 33 0 1.99387 0
end 96000 97 29 0 1.75219 0
not 96000 97 32 0 1.93345 0
inA 96000 97 31 0 1.87303 0
ran 96000 98 34 1000 2.05429 60.4202
beg 96000 98 25 0 1.51051 0
mid 96000 98 31 0 1.87303 0
end 96000 98 29 0 1.75219 0
not 96000 98 32 0 1.93345 0
inA 96000 98 27 0 1.63135 0
ran 96000 99 34 1000 2.05429 60.4202
beg 96000 99 29 0 1.75219 0
mid 96000 99 29 0 1.75219 0
end 96000 99 25 0 1.51051 0
not 96000 99 32 1000 1.93345 60.4202
inA 96000 99 31 0 1.87303 0
ran 96000 100 31 1000 1.87303 60.4202
beg 96000 100 15 0 0.906304 0
mid 96000 100 31 0 1.87303 0
end 96000 100 31 0 1.87303 0
not 96000 100 34 0 2.05429 0
inA 96000 100 21 0 1.26882 0
ran 96000 101 32 1000 1.93345 60.4202
beg 96000 101 31 0 1.87303 0
mid 96000 101 31 0 1.87303 0
end 96000 101 33 0 1.99387 0
not 96000 101 34 0 2.05429 0
inA 96000 101 31 0 1.87303 0
ran 96000 102 32 0 1.93345 0
beg 96000 102 29 0 1.75219 0
mid 96000 102 25 0 1.51051 0
end 96000 102 27 0 1.63135 0
not 96000 102 32 0 1.93345 0
inA 96000 102 27 0 1.63135 0
ran 96000 103 33 0 1.99387 0
beg 96000 103 31 0 1.87303 0
mid 96000 103 31 0 1.87303 0
end 96000 103 29 0 1.75219 0
not 96000 103 32 0 1.93345 0
inA 96000 103 29 0 1.75219 0
ran 96000 104 34 0 2.05429 0
beg 96000 104 27 1000 1.63135 60.4202
mid 96000 104 25 0 1.51051 0
end 96000 104 29 1000 1.75219 60.4202
not 96000 104 34 0 2.05429 0
inA 96000 104 31 1000 1.87303 60.4202
ran 96000 105 31 0 1.87303 0
beg 96000 105 27 1000 1.63135 60.4202
mid 96000 105 31 0 1.87303 0
end 96000 105 33 1000 1.99387 60.4202
not 96000 105 34 0 2.05429 0
inA 96000 105 33 0 1.99387 0
ran 96000 106 34 0 2.05429 0
beg 96000 106 31 0 1.87303 0
mid 96000 106 33 0 1.99387 0
end 96000 106 31 0 1.87303 0
not 96000 106 34 0 2.05429 0
inA 96000 106 29 0 1.75219 0
