label n comps time
ran 17000 1.92126 0
beg 17000 1.77895 0
mid 17000 1.77895 0
end 17000 1.352 0
not 17000 1.99242 0
inA 17000 1.92126 0
ran 17000 1.99242 0
beg 17000 1.92126 0
mid 17000 1.92126 71.1579
end 17000 1.77895 0
not 17000 1.99242 0
inA 17000 1.63663 0
ran 17000 1.99242 71.1579
beg 17000 1.63663 0
mid 17000 1.92126 0
end 17000 1.63663 0
not 17000 1.99242 0
inA 17000 1.352 0
ran 17000 1.99242 71.1579
beg 17000 0.498106 0
mid 17000 1.92126 0
end 17000 1.63663 0
not 17000 1.99242 0
inA 17000 1.77895 0
ran 17000 1.99242 71.1579
beg 17000 1.92126 0
mid 17000 1.92126 0
end 17000 1.92126 0
not 17000 1.99242 0
inA 17000 1.77895 71.1579
ran 17000 1.92126 0
beg 17000 1.77895 0
mid 17000 1.63663 0
end 17000 1.77895 0
not 17000 1.99242 0
inA 17000 1.49432 0
ran 17000 1.99242 71.1579
beg 17000 1.77895 0
mid 17000 1.352 0
end 17000 1.49432 0
not 17000 1.99242 0
inA 17000 1.63663 0
ran 17000 1.49432 0
beg 17000 1.92126 0
mid 17000 1.92126 0
end 17000 1.63663 71.1579
not 17000 1.99242 0
inA 17000 1.77895 0
ran 17000 1.99242 0
beg 17000 1.92126 0
mid 17000 1.63663 0
end 17000 1.77895 71.1579
not 17000 1.99242 0
inA 17000 1.77895 71.1579
ran 17000 1.99242 0
beg 17000 1.92126 0
mid 17000 1.77895 0
end 17000 1.92126 0
not 17000 1.99242 0
inA 17000 1.06737 0
ran 17000 1.99242 0
beg 17000 1.63663 0
mid 17000 1.92126 0
end 17000 1.63663 0
not 17000 1.99242 0
inA 17000 1.49432 71.1579
ran 17000 1.99242 0
beg 17000 1.77895 0
mid 17000 1.352 0
end 17000 1.63663 71.1579
not 17000 1.99242 0
inA 17000 1.06737 0
ran 17000 1.63663 0
beg 17000 1.352 0
mid 17000 1.92126 71.1579
end 17000 1.92126 71.1579
not 17000 1.99242 0
inA 17000 1.63663 0
ran 17000 1.99242 0
beg 17000 1.77895 0
mid 17000 1.92126 0
end 17000 2.06358 0
not 17000 1.99242 0
inA 17000 1.63663 0
ran 17000 1.92126 71.1579
beg 17000 1.77895 71.1579
mid 17000 1.63663 0
end 17000 1.92126 71.1579
not 17000 1.99242 0
inA 17000 1.77895 0
ran 17000 2.13474 0
beg 17000 1.77895 0
mid 17000 1.352 0
end 17000 1.20968 0
not 17000 2.13474 0
inA 17000 0.925053 0
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.34411 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 2.05154 0
ran 18000 1.9808 0
beg 18000 1.62708 70.7428
mid 18000 1.91006 0
end 18000 1.91006 0
not 18000 2.12228 0
inA 18000 2.05154 0
ran 18000 1.62708 0
beg 18000 1.76857 0
mid 18000 1.4856 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.91006 0
beg 18000 1.91006 0
mid 18000 1.76857 70.7428
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.76857 70.7428
beg 18000 1.91006 70.7428
mid 18000 1.34411 0
end 18000 1.91006 70.7428
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 2.05154 0
mid 18000 1.91006 70.7428
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 2.12228 0
beg 18000 1.91006 0
mid 18000 1.91006 70.7428
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 1.4856 0
mid 18000 1.91006 70.7428
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 2.05154 0
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.76857 0
end 18000 1.62708 0
not 18000 2.12228 0
inA 18000 1.76857 0
ran 18000 1.76857 0
beg 18000 1.76857 0
mid 18000 2.05154 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.91006 70.7428
ran 18000 1.4856 0
beg 18000 1.76857 0
mid 18000 1.91006 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.76857 70.7428
beg 18000 1.62708 70.7428
mid 18000 1.91006 70.7428
end 18000 1.4856 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 1.34411 0
mid 18000 1.76857 0
end 18000 1.62708 70.7428
not 18000 2.12228 70.7428
inA 18000 1.91006 0
ran 18000 1.9808 70.7428
beg 18000 1.76857 0
mid 18000 1.91006 0
end 18000 1.62708 70.7428
not 18000 1.9808 70.7428
inA 18000 1.62708 0
ran 18000 1.76857 0
beg 18000 1.62708 70.7428
mid 18000 0.919657 0
end 18000 1.4856 70.7428
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 1.76857 0
mid 18000 1.34411 70.7428
end 18000 1.4856 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 1.34411 0
mid 18000 1.76857 0
end 18000 1.76857 70.7428
not 18000 1.9808 70.7428
inA 18000 1.62708 0
ran 18000 1.34411 0
beg 18000 1.4856 70.7428
mid 18000 1.91006 0
end 18000 1.62708 0
not 18000 1.9808 70.7428
inA 18000 1.76857 0
ran 18000 1.76857 0
beg 18000 1.06114 0
mid 18000 1.76857 70.7428
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.76857 0
beg 18000 1.91006 0
mid 18000 1.62708 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.4856 0
end 18000 1.91006 0
not 18000 2.12228 0
inA 18000 2.05154 70.7428
ran 18000 1.76857 0
beg 18000 1.76857 0
mid 18000 1.91006 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.91006 70.7428
beg 18000 1.76857 0
mid 18000 1.91006 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.34411 0
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.91006 70.7428
end 18000 1.91006 70.7428
not 18000 2.12228 0
inA 18000 1.91006 0
ran 18000 1.91006 0
beg 18000 1.4856 0
mid 18000 1.34411 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 2.12228 70.7428
beg 18000 1.76857 70.7428
mid 18000 1.76857 70.7428
end 18000 1.76857 0
not 18000 1.9808 70.7428
inA 18000 1.34411 0
ran 18000 1.76857 0
beg 18000 1.62708 0
mid 18000 1.91006 0
end 18000 2.05154 70.7428
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 1.20263 0
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 1.62708 0
mid 18000 2.05154 0
end 18000 1.76857 70.7428
not 18000 1.9808 0
inA 18000 1.34411 0
ran 18000 2.12228 70.7428
beg 18000 1.76857 0
mid 18000 1.20263 70.7428
end 18000 1.76857 0
not 18000 1.9808 70.7428
inA 18000 1.4856 0
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.4856 0
end 18000 1.4856 0
not 18000 2.12228 0
inA 18000 1.91006 0
ran 18000 1.91006 70.7428
beg 18000 1.76857 0
mid 18000 1.62708 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 0.919657 0
ran 18000 1.91006 0
beg 18000 1.91006 0
mid 18000 1.4856 0
end 18000 1.91006 0
not 18000 2.12228 0
inA 18000 1.91006 0
ran 18000 1.9808 70.7428
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 70.7428
beg 18000 2.05154 0
mid 18000 1.76857 0
end 18000 1.34411 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 2.12228 0
beg 18000 1.4856 0
mid 18000 1.76857 0
end 18000 1.62708 0
not 18000 2.12228 0
inA 18000 1.62708 0
ran 18000 1.9808 70.7428
beg 18000 1.76857 0
mid 18000 2.05154 0
end 18000 2.05154 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 2.12228 0
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 2.05154 0
not 18000 1.9808 0
inA 18000 2.05154 0
ran 18000 1.62708 70.7428
beg 18000 1.62708 70.7428
mid 18000 1.76857 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.34411 0
ran 18000 1.9808 70.7428
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 0.212228 0
not 18000 1.9808 0
inA 18000 1.34411 70.7428
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.91006 0
end 18000 1.4856 0
not 18000 2.12228 0
inA 18000 1.76857 0
ran 18000 1.9808 0
beg 18000 1.4856 0
mid 18000 1.91006 70.7428
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.4856 0
beg 18000 1.91006 0
mid 18000 1.34411 0
end 18000 1.62708 0
not 18000 2.12228 0
inA 18000 1.76857 70.7428
ran 18000 1.9808 70.7428
beg 18000 1.91006 0
mid 18000 1.76857 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.91006 70.7428
beg 18000 1.91006 0
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 70.7428
beg 18000 1.34411 0
mid 18000 2.05154 70.7428
end 18000 1.91006 0
not 18000 1.9808 70.7428
inA 18000 1.34411 0
ran 18000 2.12228 0
beg 18000 1.62708 70.7428
mid 18000 1.4856 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.62708 0
beg 18000 1.34411 0
mid 18000 1.76857 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.91006 70.7428
beg 18000 1.91006 0
mid 18000 1.62708 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 70.7428
beg 18000 0.778171 0
mid 18000 1.4856 0
end 18000 1.62708 70.7428
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 1.91006 0
not 18000 1.9808 70.7428
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 1.76857 0
mid 18000 1.62708 0
end 18000 1.34411 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.91006 0
beg 18000 1.91006 0
mid 18000 1.76857 0
end 18000 1.91006 0
not 18000 2.12228 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 2.05154 0
mid 18000 2.05154 0
end 18000 1.91006 0
not 18000 1.9808 70.7428
inA 18000 1.62708 0
ran 18000 1.91006 0
beg 18000 1.62708 0
mid 18000 1.76857 0
end 18000 1.06114 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.91006 70.7428
beg 18000 1.06114 0
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 1.91006 70.7428
not 18000 1.9808 70.7428
inA 18000 1.4856 0
ran 18000 1.9808 0
beg 18000 1.34411 0
mid 18000 1.20263 0
end 18000 1.91006 0
not 18000 2.12228 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 1.62708 0
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.76857 70.7428
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 1.76857 0
not 18000 2.12228 0
inA 18000 1.62708 0
ran 18000 1.9808 0
beg 18000 1.91006 70.7428
mid 18000 1.4856 0
end 18000 1.76857 0
not 18000 2.12228 70.7428
inA 18000 2.05154 0
ran 18000 2.12228 70.7428
beg 18000 1.62708 70.7428
mid 18000 1.91006 0
end 18000 2.05154 0
not 18000 1.9808 70.7428
inA 18000 1.62708 70.7428
ran 18000 1.91006 0
beg 18000 1.91006 0
mid 18000 1.76857 0
end 18000 1.91006 0
not 18000 2.12228 0
inA 18000 1.20263 0
ran 18000 0.636685 0
beg 18000 1.76857 0
mid 18000 1.62708 0
end 18000 1.4856 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 0
beg 18000 1.62708 0
mid 18000 1.76857 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.76857 0
beg 18000 1.76857 70.7428
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 2.05154 0
ran 18000 1.91006 0
beg 18000 2.05154 0
mid 18000 2.05154 0
end 18000 2.05154 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 70.7428
beg 18000 1.62708 70.7428
mid 18000 1.62708 0
end 18000 1.76857 70.7428
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.91006 0
beg 18000 1.76857 0
mid 18000 1.62708 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 2.05154 0
mid 18000 1.76857 0
end 18000 1.91006 70.7428
not 18000 1.9808 0
inA 18000 2.05154 0
ran 18000 1.9808 0
beg 18000 1.34411 0
mid 18000 1.4856 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.4856 0
ran 18000 1.9808 0
beg 18000 1.4856 0
mid 18000 1.62708 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.62708 0
beg 18000 1.34411 70.7428
mid 18000 1.34411 0
end 18000 1.34411 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 2.12228 0
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 1.76857 0
not 18000 2.12228 70.7428
inA 18000 1.76857 0
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.34411 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 2.12228 70.7428
beg 18000 1.91006 70.7428
mid 18000 1.62708 0
end 18000 2.05154 0
not 18000 1.9808 70.7428
inA 18000 1.91006 0
ran 18000 2.12228 70.7428
beg 18000 1.91006 0
mid 18000 1.4856 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 70.7428
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.62708 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.4856 70.7428
beg 18000 1.76857 0
mid 18000 1.76857 70.7428
end 18000 1.76857 70.7428
not 18000 2.12228 70.7428
inA 18000 1.76857 0
ran 18000 2.12228 70.7428
beg 18000 1.62708 0
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.9808 0
beg 18000 0.919657 70.7428
mid 18000 2.05154 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.34411 0
end 18000 1.76857 0
not 18000 1.9808 70.7428
inA 18000 1.62708 0
ran 18000 1.76857 0
beg 18000 1.76857 0
mid 18000 1.76857 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.91006 0
beg 18000 1.62708 0
mid 18000 1.76857 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.76857 70.7428
ran 18000 1.9808 70.7428
beg 18000 1.91006 70.7428
mid 18000 1.62708 70.7428
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.9808 70.7428
beg 18000 1.76857 0
mid 18000 1.76857 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.76857 0
end 18000 1.76857 70.7428
not 18000 1.9808 0
inA 18000 0.636685 0
ran 18000 2.05154 70.7428
beg 18000 1.62708 0
mid 18000 1.91006 70.7428
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.91006 0
ran 18000 1.34411 0
beg 18000 1.91006 70.7428
mid 18000 1.76857 0
end 18000 1.91006 70.7428
not 18000 2.12228 0
inA 18000 1.4856 0
ran 18000 1.76857 70.7428
beg 18000 1.76857 0
mid 18000 1.62708 70.7428
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.34411 0
ran 18000 1.91006 70.7428
beg 18000 1.76857 0
mid 18000 1.76857 0
end 18000 1.91006 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.91006 0
beg 18000 1.62708 0
mid 18000 1.34411 0
end 18000 1.76857 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.4856 0
beg 18000 1.91006 0
mid 18000 1.91006 0
end 18000 2.05154 0
not 18000 1.9808 0
inA 18000 1.91006 70.7428
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.76857 0
end 18000 1.62708 0
not 18000 2.12228 0
inA 18000 1.76857 0
ran 18000 1.9808 70.7428
beg 18000 1.4856 0
mid 18000 1.62708 0
end 18000 1.34411 0
not 18000 1.9808 0
inA 18000 1.62708 0
ran 18000 1.76857 70.7428
beg 18000 1.4856 0
mid 18000 1.91006 0
end 18000 1.62708 0
not 18000 1.9808 0
inA 18000 1.4856 0
ran 18000 1.9808 0
beg 18000 1.91006 0
mid 18000 1.4856 0
end 18000 1.91006 70.7428
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.91006 0
beg 18000 1.4856 0
mid 18000 1.62708 0
end 18000 1.20263 0
not 18000 1.9808 0
inA 18000 1.76857 0
ran 18000 1.9808 0
beg 18000 1.76857 0
mid 18000 1.62708 0
end 18000 1.62708 0
not 18000 1.9808 70.7428
inA 18000 1.06114 0
ran 19000 1.75886 70.3546
beg 19000 1.47745 0
mid 19000 1.89957 0
end 19000 1.75886 0
not 19000 1.96993 70.3546
inA 19000 1.89957 0
ran 19000 1.96993 0
beg 19000 1.75886 0
mid 19000 2.04028 0
end 19000 1.75886 0
not 19000 1.96993 70.3546
inA 19000 1.47745 0
ran 19000 1.61816 0
beg 19000 2.04028 0
mid 19000 1.75886 0
end 19000 1.47745 0
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 1.89957 0
beg 19000 1.33674 70.3546
mid 19000 1.75886 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.61816 0
ran 19000 1.75886 0
beg 19000 1.61816 70.3546
mid 19000 1.47745 70.3546
end 19000 1.75886 70.3546
not 19000 1.96993 0
inA 19000 1.61816 0
ran 19000 1.96993 0
beg 19000 1.75886 0
mid 19000 1.75886 0
end 19000 0.91461 0
not 19000 1.96993 0
inA 19000 0.91461 70.3546
ran 19000 1.47745 70.3546
beg 19000 1.61816 70.3546
mid 19000 1.89957 70.3546
end 19000 1.61816 0
not 19000 1.96993 0
inA 19000 1.89957 70.3546
ran 19000 1.19603 0
beg 19000 1.89957 70.3546
mid 19000 1.47745 0
end 19000 1.61816 70.3546
not 19000 2.11064 0
inA 19000 1.89957 0
ran 19000 2.11064 70.3546
beg 19000 1.61816 0
mid 19000 1.75886 0
end 19000 1.61816 70.3546
not 19000 1.96993 0
inA 19000 1.33674 0
ran 19000 2.11064 70.3546
beg 19000 1.33674 0
mid 19000 1.75886 70.3546
end 19000 1.19603 0
not 19000 1.96993 70.3546
inA 19000 1.89957 351.773
ran 19000 1.96993 0
beg 19000 2.04028 70.3546
mid 19000 1.47745 0
end 19000 1.89957 0
not 19000 1.96993 70.3546
inA 19000 2.04028 0
ran 19000 1.33674 0
beg 19000 1.89957 0
mid 19000 1.89957 70.3546
end 19000 1.89957 0
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 1.89957 0
beg 19000 1.75886 0
mid 19000 1.61816 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.89957 0
beg 19000 1.33674 0
mid 19000 0.773901 0
end 19000 1.61816 0
not 19000 1.96993 70.3546
inA 19000 1.61816 0
ran 19000 1.96993 0
beg 19000 2.04028 0
mid 19000 1.75886 70.3546
end 19000 1.75886 0
not 19000 1.96993 70.3546
inA 19000 2.04028 0
ran 19000 2.11064 70.3546
beg 19000 1.89957 0
mid 19000 1.75886 70.3546
end 19000 1.47745 70.3546
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 2.11064 70.3546
beg 19000 1.89957 0
mid 19000 1.89957 70.3546
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 2.04028 70.3546
beg 19000 1.47745 0
mid 19000 1.89957 0
end 19000 1.75886 0
not 19000 1.96993 70.3546
inA 19000 2.04028 0
ran 19000 1.89957 70.3546
beg 19000 2.04028 0
mid 19000 1.61816 0
end 19000 1.89957 0
not 19000 1.96993 0
inA 19000 1.61816 70.3546
ran 19000 2.04028 70.3546
beg 19000 1.75886 0
mid 19000 2.04028 0
end 19000 1.47745 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.96993 0
beg 19000 1.61816 0
mid 19000 2.04028 70.3546
end 19000 1.61816 0
not 19000 2.11064 0
inA 19000 1.61816 70.3546
ran 19000 1.96993 70.3546
beg 19000 1.47745 70.3546
mid 19000 1.89957 0
end 19000 1.19603 0
not 19000 1.96993 70.3546
inA 19000 1.33674 0
ran 19000 1.96993 0
beg 19000 1.75886 0
mid 19000 0.91461 70.3546
end 19000 1.19603 0
not 19000 1.96993 0
inA 19000 1.47745 0
ran 19000 1.96993 0
beg 19000 1.89957 70.3546
mid 19000 1.75886 0
end 19000 2.04028 0
not 19000 1.96993 70.3546
inA 19000 1.89957 0
ran 19000 1.75886 0
beg 19000 1.89957 0
mid 19000 1.75886 70.3546
end 19000 1.89957 0
not 19000 1.96993 0
inA 19000 1.47745 0
ran 19000 1.96993 70.3546
beg 19000 1.89957 70.3546
mid 19000 1.89957 0
end 19000 1.89957 0
not 19000 1.96993 70.3546
inA 19000 1.75886 70.3546
ran 19000 1.96993 70.3546
beg 19000 1.75886 0
mid 19000 1.47745 0
end 19000 1.89957 0
not 19000 1.96993 0
inA 19000 2.04028 0
ran 19000 1.96993 70.3546
beg 19000 1.75886 0
mid 19000 1.47745 0
end 19000 1.75886 70.3546
not 19000 1.96993 70.3546
inA 19000 1.89957 70.3546
ran 19000 1.75886 0
beg 19000 1.75886 0
mid 19000 1.61816 0
end 19000 2.04028 0
not 19000 2.11064 0
inA 19000 1.75886 0
ran 19000 2.11064 0
beg 19000 1.75886 0
mid 19000 2.04028 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 2.11064 0
beg 19000 1.89957 0
mid 19000 1.89957 0
end 19000 1.19603 0
not 19000 1.96993 70.3546
inA 19000 1.61816 70.3546
ran 19000 1.96993 70.3546
beg 19000 1.47745 70.3546
mid 19000 1.61816 0
end 19000 1.33674 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.96993 70.3546
beg 19000 1.89957 0
mid 19000 1.75886 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.61816 70.3546
ran 19000 1.96993 70.3546
beg 19000 1.75886 0
mid 19000 1.75886 0
end 19000 1.89957 0
not 19000 2.11064 0
inA 19000 1.75886 0
ran 19000 2.11064 70.3546
beg 19000 1.61816 0
mid 19000 1.61816 0
end 19000 1.75886 0
not 19000 2.11064 0
inA 19000 1.47745 0
ran 19000 1.96993 70.3546
beg 19000 1.89957 0
mid 19000 1.89957 70.3546
end 19000 2.04028 0
not 19000 1.96993 0
inA 19000 2.04028 70.3546
ran 19000 1.75886 0
beg 19000 1.47745 0
mid 19000 1.75886 0
end 19000 1.47745 70.3546
not 19000 1.96993 0
inA 19000 1.61816 0
ran 19000 1.61816 70.3546
beg 19000 1.75886 0
mid 19000 1.75886 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 1.96993 0
beg 19000 1.75886 70.3546
mid 19000 1.89957 70.3546
end 19000 1.89957 0
not 19000 1.96993 70.3546
inA 19000 1.61816 0
ran 19000 1.89957 70.3546
beg 19000 1.89957 0
mid 19000 1.89957 0
end 19000 1.33674 0
not 19000 1.96993 0
inA 19000 1.33674 0
ran 19000 2.11064 0
beg 19000 1.75886 0
mid 19000 1.75886 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.96993 70.3546
beg 19000 2.04028 0
mid 19000 1.61816 0
end 19000 1.61816 0
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 1.89957 0
beg 19000 1.89957 0
mid 19000 1.89957 0
end 19000 1.75886 0
not 19000 1.96993 70.3546
inA 19000 1.89957 0
ran 19000 1.96993 0
beg 19000 1.61816 0
mid 19000 2.04028 70.3546
end 19000 1.61816 0
not 19000 2.11064 0
inA 19000 1.89957 70.3546
ran 19000 1.75886 0
beg 19000 1.75886 0
mid 19000 1.75886 70.3546
end 19000 1.61816 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.96993 70.3546
beg 19000 1.33674 70.3546
mid 19000 1.75886 70.3546
end 19000 0.773901 0
not 19000 2.11064 0
inA 19000 1.75886 0
ran 19000 1.96993 70.3546
beg 19000 1.89957 0
mid 19000 1.61816 0
end 19000 2.04028 0
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 1.89957 0
beg 19000 1.89957 70.3546
mid 19000 1.61816 70.3546
end 19000 1.89957 0
not 19000 1.96993 70.3546
inA 19000 1.47745 0
ran 19000 1.96993 0
beg 19000 1.89957 0
mid 19000 1.33674 0
end 19000 1.75886 0
not 19000 1.96993 0
inA 19000 1.89957 70.3546
ran 19000 2.11064 0
beg 19000 2.04028 0
mid 19000 1.89957 0
end 19000 1.89957 70.3546
not 19000 2.11064 0
inA 19000 1.75886 70.3546
ran 19000 1.89957 70.3546
beg 19000 1.89957 0
mid 19000 1.89957 0
end 19000 1.75886 0
not 19000 2.11064 70.3546
inA 19000 1.61816 0
ran 19000 2.11064 0
beg 19000 1.75886 0
mid 19000 1.89957 0
end 19000 1.89957 70.3546
not 19000 1.96993 0
inA 19000 1.89957 0
ran 19000 2.04028 0
beg 19000 1.75886 0
mid 19000 1.75886 70.3546
end 19000 1.47745 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.96993 70.3546
beg 19000 1.75886 0
mid 19000 2.04028 0
end 19000 1.75886 0
not 19000 2.11064 70.3546
inA 19000 1.89957 0
ran 19000 1.96993 0
beg 19000 2.04028 0
mid 19000 1.89957 70.3546
end 19000 1.89957 0
not 19000 1.96993 0
inA 19000 1.75886 0
ran 19000 1.75886 0
beg 19000 1.33674 0
mid 19000 1.47745 70.3546
end 19000 1.89957 0
not 19000 1.96993 0
inA 19000 1.61816 0
ran 19000 2.11064 0
beg 19000 1.75886 70.3546
mid 19000 1.75886 0
end 19000 1.89957 70.3546
not 19000 2.11064 0
inA 19000 2.04028 0
ran 19000 1.75886 70.3546
beg 19000 1.47745 0
mid 19000 1.61816 0
end 19000 1.61816 0
not 19000 1.96993 0
inA 19000 1.75886 70.3546
ran 19000 1.96993 0
beg 19000 1.47745 0
mid 19000 1.75886 70.3546
end 19000 1.89957 70.3546
not 19000 2.11064 70.3546
inA 19000 1.75886 0
ran 19000 1.96993 0
